ID,FECHA CREACION, FECHA MODIFICACION,DENOMINACIÓN DE LAS PERCEPCIONES ADICIONALES EN DINERO,MONTO BRUTO DE LAS PERCEPCIONES ADICIONALES EN DINERO,MONTO NETO DE LAS PERCEPCIONES ADICIONALES EN DINERO,TIPO DE MONEDA DE LAS PERCEPCIONES ADICIONALES EN DINERO,PERIODICIDAD DE LAS PERCEPCIONES ADICIONALES EN DINERO
1673125047,18/01/2023,18/01/2023,ZONA GEOGRAFICA,2854.24,2700.44,PESOS,MENSUAL
1673125065,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,11334.18,10283.94,PESOS,MENSUAL
1673125066,18/01/2023,18/01/2023,ZONA GEOGRAFICA,3567.8,3368.33,PESOS,MENSUAL
1673125087,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3487.44,3293.12,PESOS,MENSUAL
1673125109,18/01/2023,18/01/2023,ZONA GEOGRAFICA,2854.24,2700.44,PESOS,MENSUAL
1673125110,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6393.64,5971.99,PESOS,MENSUAL
1673125132,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6974.88,6489.99,PESOS,MENSUAL
1673125133,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6393.64,5971.99,PESOS,MENSUAL
1673125159,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,14385.7,12754.08,PESOS,MENSUAL
1673125186,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,9590.46,8821,PESOS,MENSUAL
1673125187,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10026.4,9188.42,PESOS,MENSUAL
1673125216,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,11770.1,10641.74,PESOS,MENSUAL
1673125219,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,12182.78,10980.47,PESOS,MENSUAL
1673125219,18/01/2023,18/01/2023,COMPLEMENTARIOS,3603.68,3401.92,PESOS,MENSUAL
1673125223,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,7410.8,6878.48,PESOS,MENSUAL
1673125222,18/01/2023,18/01/2023,ZONA GEOGRAFICA,2854.24,2700.44,PESOS,MENSUAL
1673125229,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,12046.08,10868.26,PESOS,MENSUAL
1673125229,18/01/2023,18/01/2023,COMPLEMENTARIOS,1836.52,1747.86,PESOS,MENSUAL
1673125237,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2789.96,2640.28,PESOS,MENSUAL
1673125279,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3719.94,3510.74,PESOS,MENSUAL
1673125280,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,8282.66,7655.48,PESOS,MENSUAL
1673125296,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,9081.88,8367.75,PESOS,MENSUAL
1673125312,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5521.78,5194.99,PESOS,MENSUAL
1673123167,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2274.32,2157.64,PESOS,MENSUAL
1673123170,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2067.56,1964.11,PESOS,MENSUAL
1673123260,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,12964.04,11621.73,PESOS,MENSUAL
1673123260,18/01/2023,18/01/2023,COMPLEMENTARIOS,4460.28,4203.7,PESOS,MENSUAL
1673123263,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3042.24,2876.41,PESOS,MENSUAL
1673123263,18/01/2023,18/01/2023,COMPLEMENTARIOS,2973.52,2812.09,PESOS,MENSUAL
1673123337,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10990.48,9998.25,PESOS,MENSUAL
1673123339,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,1953.86,1857.69,PESOS,MENSUAL
1673123409,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,13482.62,12043.9,PESOS,MENSUAL
1673123409,18/01/2023,18/01/2023,COMPLEMENTARIOS,4460.28,4203.7,PESOS,MENSUAL
1673123411,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,16075.42,14082.87,PESOS,MENSUAL
1673123411,18/01/2023,18/01/2023,COMPLEMENTARIOS,4460.28,4203.7,PESOS,MENSUAL
1673123481,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5807.9,5449.98,PESOS,MENSUAL
1673123481,18/01/2023,18/01/2023,COMPLEMENTARIOS,4460.28,4203.7,PESOS,MENSUAL
1673123484,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,9769.32,8972.48,PESOS,MENSUAL
1673123567,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2031.18,1930.06,PESOS,MENSUAL
1673123570,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,1661.86,1584.37,PESOS,MENSUAL
1673123651,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,1744.82,1662.03,PESOS,MENSUAL
1673123653,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2985.56,2823.36,PESOS,MENSUAL
1673123653,18/01/2023,18/01/2023,ZONA GEOGRAFICA,3877.36,3658.08,PESOS,MENSUAL
1673123740,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2565.06,2429.77,PESOS,MENSUAL
1673123740,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4071.52,3839.82,PESOS,MENSUAL
1673123742,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2565.06,2429.77,PESOS,MENSUAL
1673123742,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4071.52,3839.82,PESOS,MENSUAL
1673123827,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2280.04,2162.99,PESOS,MENSUAL
1673123827,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4071.52,3839.82,PESOS,MENSUAL
1673123829,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2565.06,2429.77,PESOS,MENSUAL
1673123829,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4071.52,3839.82,PESOS,MENSUAL
1673123906,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4834.94,4554.38,PESOS,MENSUAL
1673123908,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3460.8,3268.18,PESOS,MENSUAL
1673123983,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2646.48,2505.98,PESOS,MENSUAL
1673123986,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4325.98,4077.99,PESOS,MENSUAL
1673124068,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2565.06,2429.77,PESOS,MENSUAL
1673124068,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4071.52,3839.82,PESOS,MENSUAL
1673124071,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5415.12,5097.43,PESOS,MENSUAL
1673124071,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4071.52,3839.82,PESOS,MENSUAL
1673124624,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5928.66,5557.6,PESOS,MENSUAL
1673124658,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,8718.6,8043.99,PESOS,MENSUAL
1673124679,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4649.92,4381.2,PESOS,MENSUAL
1673124711,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6974.88,6489.99,PESOS,MENSUAL
1673124743,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,12641.98,11357.38,PESOS,MENSUAL
1673124774,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6974.88,6489.99,PESOS,MENSUAL
1673124776,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,11334.18,10283.94,PESOS,MENSUAL
1673124806,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3952.44,3728.36,PESOS,MENSUAL
1673124807,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,713.56,696.77,PESOS,MENSUAL
1673124839,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5928.66,5557.6,PESOS,MENSUAL
1673124871,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,9959.54,9132.26,PESOS,MENSUAL
1673124871,18/01/2023,18/01/2023,COMPLEMENTARIOS,1046.24,1008.15,PESOS,MENSUAL
1673124871,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4649.92,4381.2,PESOS,MENSUAL
1673124903,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6626.14,6179.19,PESOS,MENSUAL
1673124934,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5812.4,5453.99,PESOS,MENSUAL
1673124936,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4940.54,4653.22,PESOS,MENSUAL
1673124966,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,11082.66,10075.68,PESOS,MENSUAL
1673124966,18/01/2023,18/01/2023,COMPLEMENTARIOS,1836.96,1748.27,PESOS,MENSUAL
1673124969,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6974.88,6489.99,PESOS,MENSUAL
1673124973,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,17001.28,14810.97,PESOS,MENSUAL
1673124979,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,12641.98,11357.38,PESOS,MENSUAL
1673124987,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,12641.98,11357.38,PESOS,MENSUAL
1673124995,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6684.26,6230.99,PESOS,MENSUAL
1673125019,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,14821.62,13096.89,PESOS,MENSUAL
1673125032,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3952.44,3728.36,PESOS,MENSUAL
1673125034,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4940.54,4653.22,PESOS,MENSUAL
1673125048,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5231.16,4925.24,PESOS,MENSUAL
1673125050,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,8427.98,7784.99,PESOS,MENSUAL
1673125067,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,8718.6,8043.99,PESOS,MENSUAL
1673125069,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10026.4,9188.42,PESOS,MENSUAL
1673125089,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3022.44,2857.88,PESOS,MENSUAL
1673125091,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3254.94,3075.5,PESOS,MENSUAL
1673125111,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6393.64,5971.99,PESOS,MENSUAL
1673125135,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5812.4,5453.99,PESOS,MENSUAL
1673125160,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,11770.1,10641.74,PESOS,MENSUAL
1673125161,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,1070.34,1030.71,PESOS,MENSUAL
1673125161,18/01/2023,18/01/2023,ZONA GEOGRAFICA,3567.8,3368.33,PESOS,MENSUAL
1673125188,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,1198.78,1150.93,PESOS,MENSUAL
1673125188,18/01/2023,18/01/2023,ZONA GEOGRAFICA,2854.24,2700.44,PESOS,MENSUAL
1673125189,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6713.34,6256.91,PESOS,MENSUAL
1673125189,18/01/2023,18/01/2023,COMPLEMENTARIOS,8718.6,8043.99,PESOS,MENSUAL
1673125189,18/01/2023,18/01/2023,ZONA GEOGRAFICA,10171.7,9310.48,PESOS,MENSUAL
1673125218,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2789.96,2640.28,PESOS,MENSUAL
1673125221,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6103.02,5712.99,PESOS,MENSUAL
1673125224,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10600.54,9670.7,PESOS,MENSUAL
1673125224,18/01/2023,18/01/2023,COMPLEMENTARIOS,1836.52,1747.86,PESOS,MENSUAL
1673125225,18/01/2023,18/01/2023,ZONA GEOGRAFICA,2854.24,2700.44,PESOS,MENSUAL
1673125230,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,9590.46,8821,PESOS,MENSUAL
1673125238,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3254.94,3075.5,PESOS,MENSUAL
1673125260,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,1569.84,1498.24,PESOS,MENSUAL
1673125240,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4184.92,3945.96,PESOS,MENSUAL
1673125242,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10462.32,9554.6,PESOS,MENSUAL
1673125314,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4417.42,4163.58,PESOS,MENSUAL
1673125600,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6408.36,5985.11,PESOS,MENSUAL
1673125602,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10253.38,9379.09,PESOS,MENSUAL
1673125602,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4882.56,4598.95,PESOS,MENSUAL
1673125604,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,11443.34,10373.54,PESOS,MENSUAL
1673123173,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,8988.4,8284.44,PESOS,MENSUAL
1673123173,18/01/2023,18/01/2023,COMPLEMENTARIOS,2973.52,2812.09,PESOS,MENSUAL
1673123176,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,7467.28,6928.82,PESOS,MENSUAL
1673123176,18/01/2023,18/01/2023,COMPLEMENTARIOS,4460.28,4203.7,PESOS,MENSUAL
1673123265,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4341.92,4092.91,PESOS,MENSUAL
1673123267,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,8548.14,7892.08,PESOS,MENSUAL
1673123342,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3256.44,3076.9,PESOS,MENSUAL
1673123344,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,7326.98,6803.78,PESOS,MENSUAL
1673123413,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,13482.62,12043.9,PESOS,MENSUAL
1673123413,18/01/2023,18/01/2023,COMPLEMENTARIOS,4460.28,4203.7,PESOS,MENSUAL
1673123415,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,14519.74,12859.49,PESOS,MENSUAL
1673123415,18/01/2023,18/01/2023,COMPLEMENTARIOS,4460.28,4203.7,PESOS,MENSUAL
1673123486,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6919.92,6441.01,PESOS,MENSUAL
1673123489,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3039.34,2873.7,PESOS,MENSUAL
1673123572,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,7270.68,6753.61,PESOS,MENSUAL
1673123575,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2031.18,1930.06,PESOS,MENSUAL
1673123656,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3799.82,3585.51,PESOS,MENSUAL
1673123656,18/01/2023,18/01/2023,ZONA GEOGRAFICA,3877.36,3658.08,PESOS,MENSUAL
1673123658,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2714.16,2569.33,PESOS,MENSUAL
1673123745,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2280.04,2162.99,PESOS,MENSUAL
1673123745,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4071.52,3839.82,PESOS,MENSUAL
1673123748,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2565.06,2429.77,PESOS,MENSUAL
1673123748,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4071.52,3839.82,PESOS,MENSUAL
1673123832,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2850.06,2696.53,PESOS,MENSUAL
1673123832,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4071.52,3839.82,PESOS,MENSUAL
1673123834,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2280.04,2162.99,PESOS,MENSUAL
1673123834,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4071.52,3839.82,PESOS,MENSUAL
1673123911,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,1832.18,1743.79,PESOS,MENSUAL
1673123913,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,16413.32,14348.6,PESOS,MENSUAL
1673123988,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2035.76,1934.35,PESOS,MENSUAL
1673123991,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6107.28,5716.79,PESOS,MENSUAL
1673124074,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3135.08,2963.31,PESOS,MENSUAL
1673124074,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4071.52,3839.82,PESOS,MENSUAL
1673124077,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3460.8,3268.18,PESOS,MENSUAL
1673124626,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10171.7,9310.48,PESOS,MENSUAL
1673124660,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5231.16,4925.24,PESOS,MENSUAL
1673124681,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,1394.98,1334.58,PESOS,MENSUAL
1673124682,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5231.16,4925.24,PESOS,MENSUAL
1673124713,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,13077.9,11715.18,PESOS,MENSUAL
1673124715,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6974.88,6489.99,PESOS,MENSUAL
1673124745,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4184.92,3945.96,PESOS,MENSUAL
1673124747,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3254.94,3075.5,PESOS,MENSUAL
1673124777,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5521.78,5194.99,PESOS,MENSUAL
1673124808,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6393.64,5971.99,PESOS,MENSUAL
1673124810,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4940.54,4653.22,PESOS,MENSUAL
1673124840,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5928.66,5557.6,PESOS,MENSUAL
1673124873,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10026.4,9188.42,PESOS,MENSUAL
1673124905,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5521.78,5194.99,PESOS,MENSUAL
1673124937,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10026.4,9188.42,PESOS,MENSUAL
1673124974,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5521.78,5194.99,PESOS,MENSUAL
1673124981,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5928.66,5557.6,PESOS,MENSUAL
1673124989,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,9590.46,8821,PESOS,MENSUAL
1673124996,18/01/2023,18/01/2023,ZONA GEOGRAFICA,2854.24,2700.44,PESOS,MENSUAL
1673124997,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5231.16,4925.24,PESOS,MENSUAL
1673125006,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,3487.44,3293.12,PESOS,MENSUAL
1673125035,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,2557.46,2422.66,PESOS,MENSUAL
1673125049,18/01/2023,18/01/2023,ZONA GEOGRAFICA,2854.24,2700.44,PESOS,MENSUAL
1673125051,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10808.24,9845.17,PESOS,MENSUAL
1673125051,18/01/2023,18/01/2023,COMPLEMENTARIOS,2214.16,2101.33,PESOS,MENSUAL
1673125070,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10898.26,9920.79,PESOS,MENSUAL
1673125090,18/01/2023,18/01/2023,ZONA GEOGRAFICA,2854.24,2700.44,PESOS,MENSUAL
1673125092,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,11770.1,10641.74,PESOS,MENSUAL
1673125113,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4649.92,4381.2,PESOS,MENSUAL
1673125115,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4882.42,4598.82,PESOS,MENSUAL
1673125137,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,8544.22,7888.59,PESOS,MENSUAL
1673125137,18/01/2023,18/01/2023,ZONA GEOGRAFICA,4649.92,4381.2,PESOS,MENSUAL
1673125162,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,5231.16,4925.24,PESOS,MENSUAL
1673125164,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,12496.66,11238.1,PESOS,MENSUAL
1673125191,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,7846.74,7266.99,PESOS,MENSUAL
1673125190,18/01/2023,18/01/2023,ZONA GEOGRAFICA,2854.24,2700.44,PESOS,MENSUAL
1673125226,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6552.86,6113.89,PESOS,MENSUAL
1673125226,18/01/2023,18/01/2023,COMPLEMENTARIOS,1835.86,1747.24,PESOS,MENSUAL
1673125227,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,10563.54,9639.62,PESOS,MENSUAL
1673125227,18/01/2023,18/01/2023,COMPLEMENTARIOS,1769.24,1684.88,PESOS,MENSUAL
1673125232,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,8673.38,8003.69,PESOS,MENSUAL
1673125232,18/01/2023,18/01/2023,COMPLEMENTARIOS,1836.96,1748.27,PESOS,MENSUAL
1673125234,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,4940.54,4653.22,PESOS,MENSUAL
1673125243,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,7300.74,6780.4,PESOS,MENSUAL
1673125243,18/01/2023,18/01/2023,COMPLEMENTARIOS,1775.24,1690.5,PESOS,MENSUAL
1673125245,18/01/2023,18/01/2023,COMPENSACIÓN ANTIGUEDAD,6144.2,5749.69,PESOS,MENSUAL
1673125245,18/01/2023,18/01/2023,COMPLEMENTARIOS,1763.46,1679.47,PESOS,MENSUAL
