ID,FECHA CREACION, FECHA MODIFICACION,DENOMINACIÓN DE LAS PRIMAS,MONTO BRUTO DE LAS PRIMAS,MONTO NETO DE LAS PRIMAS,TIPO DE MONEDA DE LAS PRIMAS,PERIODICIDAD DE LAS PRIMAS
1673419197,18/01/2023,18/01/2023,PRIMA VACACIONAL,9077.61,9077.61,PESOS,SEMESTRAL
1673419228,18/01/2023,18/01/2023,PRIMA VACACIONAL,10215.45,10215.45,PESOS,SEMESTRAL
1673419229,18/01/2023,18/01/2023,PRIMA VACACIONAL,9359.92,9359.92,PESOS,SEMESTRAL
1673419294,18/01/2023,18/01/2023,PRIMA VACACIONAL,10881.68,10881.68,PESOS,SEMESTRAL
1673419295,18/01/2023,18/01/2023,PRIMA VACACIONAL,11011.22,11011.22,PESOS,SEMESTRAL
1673419429,18/01/2023,18/01/2023,PRIMA VACACIONAL,4701.37,4701.37,PESOS,SEMESTRAL
1673419430,18/01/2023,18/01/2023,PRIMA VACACIONAL,4128.84,4128.84,PESOS,SEMESTRAL
1673419461,18/01/2023,18/01/2023,PRIMA VACACIONAL,3757.1,3757.1,PESOS,SEMESTRAL
1673419532,18/01/2023,18/01/2023,PRIMA VACACIONAL,4624.13,4624.13,PESOS,SEMESTRAL
1673419533,18/01/2023,18/01/2023,PRIMA VACACIONAL,3583.7,3583.7,PESOS,SEMESTRAL
1673419564,18/01/2023,18/01/2023,PRIMA VACACIONAL,3641.5,3641.5,PESOS,SEMESTRAL
1673419565,18/01/2023,18/01/2023,PRIMA VACACIONAL,3410.29,3410.29,PESOS,SEMESTRAL
1673419596,18/01/2023,18/01/2023,PRIMA VACACIONAL,8495.06,8495.06,PESOS,SEMESTRAL
1673419597,18/01/2023,18/01/2023,PRIMA VACACIONAL,8495.06,8495.06,PESOS,SEMESTRAL
1673419628,18/01/2023,18/01/2023,PRIMA VACACIONAL,12265.61,12265.61,PESOS,SEMESTRAL
1673419660,18/01/2023,18/01/2023,PRIMA VACACIONAL,7234.74,7234.74,PESOS,SEMESTRAL
1673419692,18/01/2023,18/01/2023,PRIMA VACACIONAL,7744.1,7744.1,PESOS,SEMESTRAL
1673419756,18/01/2023,18/01/2023,PRIMA VACACIONAL,4395.65,4395.65,PESOS,SEMESTRAL
1673419757,18/01/2023,18/01/2023,PRIMA VACACIONAL,3571.46,3571.46,PESOS,SEMESTRAL
1673419788,18/01/2023,18/01/2023,PRIMA VACACIONAL,4189.6,4189.6,PESOS,SEMESTRAL
1673419789,18/01/2023,18/01/2023,PRIMA VACACIONAL,6284.41,6284.41,PESOS,SEMESTRAL
1673419820,18/01/2023,18/01/2023,PRIMA VACACIONAL,4326.97,4326.97,PESOS,SEMESTRAL
1673419821,18/01/2023,18/01/2023,PRIMA VACACIONAL,3076.96,3076.96,PESOS,SEMESTRAL
1673419854,18/01/2023,18/01/2023,PRIMA VACACIONAL,4189.6,4189.6,PESOS,SEMESTRAL
1673419855,18/01/2023,18/01/2023,PRIMA VACACIONAL,4189.6,4189.6,PESOS,SEMESTRAL
1673419886,18/01/2023,18/01/2023,PRIMA VACACIONAL,5264.76,5264.76,PESOS,SEMESTRAL
1673419887,18/01/2023,18/01/2023,PRIMA VACACIONAL,4255.08,4255.08,PESOS,SEMESTRAL
1673419918,18/01/2023,18/01/2023,PRIMA VACACIONAL,7906.6,7906.6,PESOS,SEMESTRAL
1673419919,18/01/2023,18/01/2023,PRIMA VACACIONAL,4730.78,4730.78,PESOS,SEMESTRAL
1673419982,18/01/2023,18/01/2023,PRIMA VACACIONAL,7815.74,7815.74,PESOS,SEMESTRAL
1673419983,18/01/2023,18/01/2023,PRIMA VACACIONAL,8176.48,8176.48,PESOS,SEMESTRAL
1673421462,18/01/2023,18/01/2023,PRIMA VACACIONAL,7628.74,7628.74,PESOS,SEMESTRAL
1673419134,18/01/2023,18/01/2023,PRIMA VACACIONAL,9845.32,9845.32,PESOS,SEMESTRAL
1673419135,18/01/2023,18/01/2023,PRIMA VACACIONAL,14042.45,14042.45,PESOS,SEMESTRAL
1673419166,18/01/2023,18/01/2023,PRIMA VACACIONAL,8734.95,8734.95,PESOS,SEMESTRAL
1673419167,18/01/2023,18/01/2023,PRIMA VACACIONAL,10067.4,10067.4,PESOS,SEMESTRAL
1673419198,18/01/2023,18/01/2023,PRIMA VACACIONAL,6020.7,6020.7,PESOS,SEMESTRAL
1673419199,18/01/2023,18/01/2023,PRIMA VACACIONAL,15139.51,15139.51,PESOS,SEMESTRAL
1673419230,18/01/2023,18/01/2023,PRIMA VACACIONAL,11992.05,11992.05,PESOS,SEMESTRAL
1673419231,18/01/2023,18/01/2023,PRIMA VACACIONAL,6711.6,6711.6,PESOS,SEMESTRAL
1673419264,18/01/2023,18/01/2023,PRIMA VACACIONAL,10067.4,10067.4,PESOS,SEMESTRAL
1673419296,18/01/2023,18/01/2023,PRIMA VACACIONAL,11140.76,11140.76,PESOS,SEMESTRAL
1673419328,18/01/2023,18/01/2023,PRIMA VACACIONAL,9197.61,9197.61,PESOS,SEMESTRAL
1673419399,18/01/2023,18/01/2023,PRIMA VACACIONAL,3932.73,3932.73,PESOS,SEMESTRAL
1673419400,18/01/2023,18/01/2023,PRIMA VACACIONAL,3251.06,3251.06,PESOS,SEMESTRAL
1673419534,18/01/2023,18/01/2023,PRIMA VACACIONAL,3641.5,3641.5,PESOS,SEMESTRAL
1673419727,18/01/2023,18/01/2023,PRIMA VACACIONAL,3516.52,3516.52,PESOS,SEMESTRAL
1673419462,18/01/2023,18/01/2023,PRIMA VACACIONAL,4118.36,4118.36,PESOS,SEMESTRAL
1673419463,18/01/2023,18/01/2023,PRIMA VACACIONAL,6069.17,6069.17,PESOS,SEMESTRAL
1673419464,18/01/2023,18/01/2023,PRIMA VACACIONAL,4696.38,4696.38,PESOS,SEMESTRAL
1673419500,18/01/2023,18/01/2023,PRIMA VACACIONAL,3988.31,3988.31,PESOS,SEMESTRAL
1673419502,18/01/2023,18/01/2023,PRIMA VACACIONAL,4190.62,4190.62,PESOS,SEMESTRAL
1673419503,18/01/2023,18/01/2023,PRIMA VACACIONAL,4479.62,4479.62,PESOS,SEMESTRAL
1673419629,18/01/2023,18/01/2023,PRIMA VACACIONAL,10109.83,10109.83,PESOS,SEMESTRAL
1673419630,18/01/2023,18/01/2023,PRIMA VACACIONAL,12637.29,12637.29,PESOS,SEMESTRAL
1673419631,18/01/2023,18/01/2023,PRIMA VACACIONAL,12637.29,12637.29,PESOS,SEMESTRAL
1673419661,18/01/2023,18/01/2023,PRIMA VACACIONAL,12724.4,12724.4,PESOS,SEMESTRAL
1673419662,18/01/2023,18/01/2023,PRIMA VACACIONAL,9419.86,9419.86,PESOS,SEMESTRAL
1673419663,18/01/2023,18/01/2023,PRIMA VACACIONAL,8964.06,8964.06,PESOS,SEMESTRAL
